Age,Income,Education_Level,Travel_Frequency,Vacation_Budget,Proximity_to_Mountains,Proximity_to_Beaches,Pets,Environmental_Concerns,Preference,Gender_1,Gender_2,Preferred_Activities_1,Preferred_Activities_2,Preferred_Activities_3,Location_1,Location_2,Favorite_Season_1,Favorite_Season_2,Favorite_Season_3
32,109899,3,3,1062,131,253,1,1,0,1,0,0,1,0,1,0,0,0,0
32,40797,3,2,3466,12,37,0,0,1,1,0,1,0,0,0,1,1,0,0
65,26890,2,1,1021,7,143,1,1,0,0,1,0,1,0,1,0,1,0,0
57,101621,1,8,2838,238,254,0,1,0,1,0,0,1,0,0,0,0,0,0
68,84290,3,1,4472,3,15,0,0,1,1,0,0,0,0,0,1,0,0,0
37,70742,3,4,3069,75,293,0,0,1,1,0,0,0,0,0,1,1,0,0
32,53486,0,6,1666,118,256,1,1,1,0,1,1,0,0,0,1,0,1,0
52,104366,0,6,605,156,136,1,1,0,1,0,0,0,0,1,0,1,0,0
23,65411,0,1,4399,149,272,0,1,0,0,0,0,0,1,0,1,0,1,0
47,97919,3,1,3008,276,280,0,0,1,0,0,1,0,0,1,0,0,1,0
25,79533,0,0,2570,103,126,1,1,0,0,1,0,1,0,0,0,0,0,0
48,56317,2,7,3484,94,96,0,1,1,1,0,1,0,0,0,1,0,1,0
65,76762,0,1,3334,278,110,1,0,0,0,1,0,0,1,0,0,1,0,0
64,32827,0,9,1322,74,220,1,0,0,1,0,0,0,1,0,0,0,0,1
49,62682,0,9,2195,197,16,0,1,0,0,1,1,0,0,1,0,0,0,0
62,95761,2,1,4415,103,285,0,0,1,1,0,0,0,0,0,1,0,0,0
69,71810,1,8,3272,203,183,0,0,0,1,0,0,0,1,1,0,1,0,0
32,46533,2,6,801,4,286,1,1,0,0,1,0,0,1,0,1,0,0,0
35,68679,0,3,3148,208,116,1,0,0,0,1,0,0,1,0,0,1,0,0
30,85202,2,6,2176,199,1,0,1,0,0,1,0,0,1,1,0,0,1,0
41,46081,1,9,2565,265,270,0,1,0,1,0,0,0,1,1,0,0,1,0
57,95912,3,7,610,166,161,1,0,0,0,1,0,1,0,0,1,0,0,0
31,83343,1,3,3437,79,5,0,1,0,1,0,0,0,1,1,0,0,0,1
45,118579,1,5,4541,139,245,1,1,0,0,0,0,0,1,0,0,0,0,1
28,20742,2,3,4121,160,292,0,1,1,0,0,1,0,0,1,0,0,1,0
23,42596,0,3,1917,59,23,1,0,0,1,0,0,0,1,0,1,0,0,1
42,23232,2,9,3684,283,206,1,1,0,1,0,0,0,0,0,0,0,0,0
18,61115,0,2,4639,76,162,0,1,1,0,1,1,0,0,1,0,1,0,0
42,87764,0,7,3520,278,164,0,1,0,1,0,0,1,0,0,0,1,0,0
19,101704,1,9,2184,238,67,0,0,0,1,0,0,0,1,0,0,0,0,0
49,50365,1,0,671,106,257,1,0,0,0,0,0,1,0,0,0,0,1,0
30,49934,2,0,2016,152,138,1,0,0,0,1,0,0,1,0,1,0,1,0
50,98874,3,1,3655,80,288,0,0,1,0,1,1,0,0,1,0,0,1,0
49,27345,3,0,632,250,64,0,0,0,1,0,0,1,0,0,0,0,0,0
41,112137,1,4,3206,21,61,1,1,1,0,1,1,0,0,1,0,0,0,1
44,42154,1,7,3232,288,187,0,1,0,0,0,0,0,1,0,0,0,0,1
21,92313,2,7,659,278,113,0,0,0,0,0,1,0,0,1,0,0,0,1
41,73867,1,7,4230,281,100,0,1,0,0,0,0,0,1,0,0,0,0,0
40,103999,1,4,1149,10,272,1,1,0,1,0,0,1,0,0,1,0,0,1
46,76342,0,0,2151,238,190,1,0,0,1,0,1,0,0,1,0,1,0,0
51,42700,0,2,1760,22,285,0,0,1,0,0,0,0,0,1,0,0,0,1
38,78897,3,7,959,240,275,1,0,0,0,0,0,1,0,0,1,0,1,0
47,97851,2,6,2987,181,243,1,0,1,0,1,0,0,0,0,1,0,0,1
43,48464,2,2,4931,291,131,0,0,0,0,1,0,1,0,0,1,0,1,0
37,73033,0,4,3068,7,171,0,1,0,0,1,0,1,0,0,1,1,0,0
33,97070,0,9,1153,86,235,0,0,1,0,1,1,0,0,0,1,1,0,0
20,50995,3,5,1463,136,125,1,0,0,0,0,0,1,0,0,0,0,0,1
66,86975,2,8,771,254,90,0,0,0,0,1,0,1,0,0,0,0,0,1
54,89078,0,9,4778,159,157,1,1,0,0,0,1,0,0,0,0,0,1,0
57,64487,1,0,3575,134,170,1,1,0,0,0,0,0,1,1,0,0,1,0
61,25546,3,8,1339,242,49,1,1,0,1,0,1,0,0,0,0,0,0,1
42,88433,0,5,2943,151,128,0,1,0,0,1,0,1,0,1,0,0,0,1
40,115331,1,3,4228,41,297,0,1,1,0,0,1,0,0,1,0,0,0,1
61,119068,1,1,4371,80,183,0,0,0,1,0,0,0,1,0,0,1,0,0
18,36470,1,8,3140,263,162,0,1,0,1,0,0,1,0,0,1,0,0,1
50,88885,1,4,4924,33,183,1,1,1,0,0,1,0,0,1,0,0,1,0
32,52659,1,5,4437,123,152,0,1,1,0,0,0,0,0,0,1,1,0,0
34,55810,2,1,1031,123,158,0,0,0,0,1,0,1,0,0,1,0,0,1
51,119791,3,3,1772,16,215,1,1,1,0,1,0,0,0,0,1,0,0,0
34,107024,0,0,1815,25,127,0,0,1,0,0,1,0,0,1,0,0,0,1
69,24018,3,7,1593,147,94,0,0,0,0,0,0,0,0,1,0,1,0,0
58,113752,0,5,3078,159,203,0,0,1,1,0,1,0,0,0,0,0,0,1
61,57929,3,7,2347,218,159,0,1,0,1,0,0,1,0,0,0,1,0,0
21,44371,3,2,4154,211,102,0,1,0,1,0,1,0,0,0,1,0,1,0
30,34924,3,3,3785,6,217,1,0,1,1,0,0,0,0,0,1,0,1,0
21,92158,2,6,1729,91,94,0,1,1,1,0,0,0,0,0,0,0,1,0
24,67085,2,5,3242,48,29,1,1,0,0,1,0,0,1,1,0,1,0,0
63,83257,2,4,513,100,63,1,0,0,1,0,0,0,0,1,0,0,0,1
26,40695,3,3,1949,29,292,1,1,1,0,0,0,0,0,0,0,1,0,0
40,49659,1,1,1343,260,203,1,1,0,0,1,0,1,0,1,0,1,0,0
50,94208,2,7,4971,256,102,1,1,0,1,0,1,0,0,0,0,0,1,0
50,27356,1,7,2929,158,11,0,0,0,1,0,0,0,0,0,0,1,0,0
37,33911,3,6,4969,42,182,1,0,1,1,0,1,0,0,0,0,0,1,0
21,45713,2,0,3661,185,267,1,0,0,0,0,0,0,1,0,0,0,1,0
18,40413,1,9,4489,182,9,1,0,0,1,0,0,1,0,1,0,0,0,0
59,32610,1,4,2298,198,69,0,0,0,0,0,1,0,0,0,1,0,1,0
51,67036,1,8,4547,157,266,1,0,0,0,0,0,1,0,0,1,1,0,0
44,100429,1,9,958,85,262,1,1,0,1,0,0,1,0,0,0,0,0,1
38,68560,3,0,2308,173,296,0,1,1,1,0,0,0,0,1,0,0,1,0
41,70221,1,5,3771,284,44,0,1,0,0,1,0,0,1,0,0,0,0,1
32,28830,0,8,1400,151,171,0,0,1,0,1,0,0,0,0,0,0,0,1
52,81940,1,9,741,32,186,0,1,0,0,1,0,0,1,0,1,0,0,1
42,68440,2,4,4012,105,22,0,1,0,0,0,0,0,0,1,0,0,0,0
26,115303,0,6,2391,71,122,1,0,1,1,0,0,0,0,0,0,0,1,0
34,66571,1,5,2847,22,75,1,0,0,0,1,0,1,0,1,0,1,0,0
38,86445,2,8,2847,169,292,0,1,0,0,0,0,0,1,0,0,0,0,0
30,116129,0,0,3947,69,223,0,1,1,0,1,1,0,0,1,0,0,0,1
20,67237,1,9,3354,232,113,0,1,0,0,1,1,0,0,1,0,0,0,0
21,81003,2,0,2064,265,10,1,1,0,1,0,1,0,0,0,0,0,0,0
21,67164,0,4,1686,239,251,1,0,0,1,0,0,1,0,1,0,1,0,0
60,56185,2,7,4047,154,180,0,1,1,0,0,0,0,0,0,1,0,1,0
45,28156,1,4,2861,14,215,0,1,1,1,0,0,0,0,0,0,0,0,1
24,59965,1,3,658,221,129,0,1,0,0,1,0,1,0,1,0,1,0,0
43,38299,1,4,3860,68,115,1,1,0,0,0,0,1,0,0,1,0,0,0
28,30483,3,7,4607,208,34,0,1,0,0,0,0,1,0,0,0,0,1,0
41,66863,1,2,4968,107,206,1,0,0,0,0,0,1,0,0,0,0,1,0
60,28823,2,3,692,38,210,0,0,1,0,0,0,0,0,0,0,0,0,1
27,42367,2,4,4659,199,261,1,0,1,1,0,1,0,0,0,0,0,0,1
54,29634,3,8,1842,189,92,1,0,0,0,1,0,0,0,0,0,0,1,0
30,89607,0,4,4390,275,206,0,0,0,1,0,0,0,0,1,0,1,0,0
61,30263,2,6,2540,236,1,1,0,0,1,0,0,0,0,0,0,1,0,0
59,109118,2,5,4299,116,210,1,1,1,0,0,1,0,0,0,0,1,0,0
56,53388,3,4,1435,113,121,0,1,1,1,0,0,0,0,0,0,0,0,0
36,114822,0,1,4429,3,50,1,0,0,1,0,0,1,0,0,0,0,0,1
68,35757,3,5,4978,224,106,1,0,0,0,1,0,0,1,0,1,1,0,0
36,50500,0,7,4275,158,46,1,1,0,0,0,0,0,1,0,1,1,0,0
29,97904,1,7,2156,195,92,0,0,0,1,0,1,0,0,0,1,0,0,1
69,36192,0,2,4048,120,234,1,1,0,0,0,0,0,1,0,1,0,0,0
39,55471,0,2,3696,65,297,0,1,0,0,1,0,1,0,0,1,0,0,1
64,20874,1,2,968,55,86,1,0,0,1,0,0,1,0,0,1,0,0,1
54,90230,2,4,843,203,299,1,1,1,0,1,0,0,0,1,0,0,0,0
47,92842,2,4,2245,288,196,1,1,0,0,1,0,0,0,0,0,1,0,0
63,98915,2,4,2701,113,90,1,0,0,0,0,1,0,0,1,0,0,0,1
29,71567,3,7,2546,169,143,1,1,0,0,0,0,0,1,0,1,0,0,1
46,94454,2,5,3617,149,91,0,1,0,0,0,1,0,0,1,0,1,0,0
38,52094,3,6,1917,126,120,0,1,0,1,0,0,0,0,1,0,0,0,1
28,43326,1,0,3211,211,48,1,1,0,0,0,0,0,1,1,0,0,0,0
54,112996,0,6,2849,216,37,0,1,0,1,0,0,0,1,0,0,0,0,0
65,108794,1,5,1872,130,59,1,1,0,0,1,0,1,0,1,0,0,0,0
35,93948,3,6,3006,78,65,0,0,0,0,0,1,0,0,0,1,0,0,0
61,21228,0,1,4286,62,107,1,1,0,0,1,0,1,0,0,1,1,0,0
44,103436,1,4,2441,66,114,1,1,0,0,0,0,1,0,0,1,1,0,0
54,118786,3,0,3168,245,286,0,1,1,0,1,0,0,0,1,0,0,1,0
65,22620,0,3,1215,243,242,1,0,0,1,0,1,0,0,1,0,0,0,1
29,108881,2,0,4195,90,149,0,1,0,0,1,0,1,0,0,0,0,0,1
40,65713,3,9,682,8,139,0,0,1,1,0,1,0,0,1,0,0,0,0
51,46108,2,7,3947,282,156,1,0,0,0,0,0,0,1,1,0,1,0,0
55,108343,3,8,3542,30,227,1,1,0,0,0,0,1,0,1,0,0,0,1
40,33044,1,6,4286,185,249,1,1,1,0,0,1,0,0,1,0,0,1,0
42,115406,2,5,677,209,11,0,1,0,1,0,1,0,0,0,0,0,0,0
21,31974,0,1,1222,254,190,1,0,0,0,0,1,0,0,0,0,1,0,0
47,46312,0,6,1094,245,217,1,1,0,1,0,1,0,0,1,0,1,0,0
47,37018,1,5,4022,285,154,1,1,0,1,0,0,1,0,1,0,0,0,0
30,52545,3,2,4988,287,246,0,0,0,0,1,1,0,0,0,1,1,0,0
59,63487,2,9,3607,40,7,0,0,0,0,0,0,0,1,0,1,0,0,1
66,54070,3,5,4537,226,47,1,1,0,0,1,0,0,0,0,1,1,0,0
31,42006,1,4,1226,148,7,0,0,0,1,0,0,0,1,1,0,0,1,0
64,38067,2,3,1553,125,179,0,0,0,0,1,0,1,0,1,0,0,1,0
25,118860,0,0,1208,261,136,0,0,0,0,0,0,1,0,0,1,0,1,0
41,56982,3,5,821,12,116,0,1,1,1,0,0,0,0,0,0,0,0,1
35,102211,2,1,4009,118,166,1,1,1,0,1,0,0,0,1,0,0,1,0
52,67373,3,8,2910,109,253,1,1,1,0,0,0,0,0,1,0,0,0,1
42,70602,2,4,4055,76,138,0,1,1,0,0,1,0,0,0,1,0,0,1
34,36083,2,8,4979,49,143,1,0,1,0,1,1,0,0,0,0,1,0,0
49,112492,1,8,4521,133,60,0,1,0,1,0,0,0,1,1,0,0,0,1
41,57308,3,2,1144,211,213,0,1,1,0,0,0,0,0,0,1,0,0,1
24,88228,1,9,1607,30,149,0,1,1,1,0,1,0,0,0,1,0,0,1
30,61571,1,2,1774,73,41,1,0,0,0,0,1,0,0,0,1,0,0,0
44,65882,2,3,647,19,165,0,1,1,1,0,0,0,0,1,0,0,0,1
65,95551,3,0,4694,181,125,1,1,0,1,0,0,1,0,0,1,0,1,0
22,57852,2,6,900,6,17,1,1,0,0,0,0,1,0,1,0,0,1,0
53,119531,2,1,4453,188,104,1,1,0,0,1,0,0,1,0,0,0,1,0
43,108323,0,3,1080,73,266,0,0,1,0,1,1,0,0,1,0,0,0,1
59,88816,1,2,1920,195,52,1,0,0,0,1,0,0,1,0,0,0,0,1
62,22516,0,4,2087,280,292,1,0,1,1,0,1,0,0,1,0,0,1,0
48,118641,3,2,4157,176,74,0,1,0,0,1,0,0,0,0,1,0,0,0
27,115534,2,1,606,206,100,1,0,0,0,1,0,0,1,0,1,0,0,0
63,98950,3,2,1787,29,113,0,1,0,0,0,0,0,1,0,0,0,1,0
43,77416,0,7,2097,248,196,0,0,0,1,0,0,0,1,0,0,0,1,0
39,111637,0,5,3004,171,180,0,1,1,0,1,0,0,0,1,0,0,0,0
29,113929,0,5,4031,167,279,1,1,0,0,0,0,1,0,0,1,1,0,0
49,100315,0,0,2032,205,212,1,1,1,1,0,0,0,0,0,0,1,0,0
44,116105,2,0,3989,76,145,0,0,1,0,0,0,0,0,1,0,1,0,0
50,46162,0,5,892,240,11,0,1,0,0,1,1,0,0,1,0,0,0,0
69,33399,1,6,4347,98,267,0,1,1,1,0,0,0,0,1,0,1,0,0
37,115116,1,8,2340,229,217,1,1,0,1,0,0,1,0,0,1,0,1,0
56,94914,1,3,4394,111,252,1,0,0,0,1,0,0,1,1,0,1,0,0
58,88866,0,1,911,208,111,1,1,0,0,0,0,0,1,0,0,1,0,0
57,76381,0,7,2065,21,196,1,0,1,1,0,1,0,0,0,0,0,1,0
30,78398,1,5,2922,261,58,0,1,0,1,0,0,0,1,0,1,0,0,1
31,87712,1,3,1968,115,153,0,1,1,1,0,0,0,0,0,1,0,1,0
61,44893,1,2,1182,215,252,1,1,1,0,1,1,0,0,1,0,1,0,0
57,99616,0,2,4623,14,61,1,0,1,0,0,1,0,0,1,0,1,0,0
39,53952,0,9,4934,282,190,0,0,0,0,1,0,1,0,0,1,0,0,1
35,88265,2,5,851,163,122,1,1,0,1,0,0,1,0,1,0,1,0,0
65,83680,3,8,2022,298,205,0,0,0,0,0,0,0,1,0,1,1,0,0
46,35503,1,0,4527,140,197,0,1,1,0,0,1,0,0,1,0,0,0,0
60,61380,3,1,4323,121,36,1,0,0,0,1,0,0,0,0,0,0,1,0
33,26707,2,8,2537,150,143,0,1,0,0,1,0,0,1,0,1,1,0,0
63,92945,3,5,2180,6,1,1,0,0,1,0,0,0,1,1,0,0,0,0
52,78722,0,3,3391,165,162,1,0,0,0,1,0,0,1,0,0,0,0,1
51,54945,0,1,2920,211,220,1,0,1,0,1,1,0,0,0,0,0,0,0
20,26571,2,6,4195,266,15,0,0,0,0,1,0,0,0,0,1,0,0,0
21,31700,1,0,2976,22,193,0,1,0,0,1,0,1,0,1,0,0,0,0
22,51825,1,0,1965,18,111,0,0,1,0,1,1,0,0,1,0,0,0,0
27,115148,0,0,1820,200,54,0,1,0,1,0,0,0,1,0,1,0,0,0
69,118635,1,2,4419,144,182,1,1,0,0,0,0,1,0,1,0,0,0,1
46,80774,0,3,4187,278,188,0,0,0,0,1,0,1,0,1,0,0,1,0
49,110297,2,6,1326,11,204,1,1,1,0,0,1,0,0,0,0,0,1,0
48,61879,1,4,4263,259,218,1,0,0,0,0,0,0,1,0,0,0,0,1
19,94005,2,1,1784,103,99,1,0,0,0,1,0,0,0,1,0,0,0,0
29,33828,2,9,4454,217,70,1,1,0,0,1,1,0,0,1,0,0,0,1
44,113269,1,2,1350,254,125,1,0,0,0,0,0,0,0,0,0,1,0,0
22,90275,2,0,1945,239,48,0,1,0,1,0,1,0,0,1,0,0,1,0
54,95885,2,0,4404,37,87,0,0,0,0,0,0,1,0,0,0,0,0,0
44,79360,1,0,2099,254,90,0,1,0,1,0,0,1,0,1,0,0,0,0
40,52186,0,9,4856,29,238,1,0,0,0,0,0,0,1,0,1,0,1,0
50,89179,0,2,2588,172,111,0,0,0,0,1,0,0,0,0,1,0,0,1
21,80229,3,0,2656,148,187,0,1,1,1,0,0,0,0,0,0,0,1,0
38,69523,3,0,4527,214,267,0,0,0,0,0,0,0,1,0,1,0,1,0
41,50474,2,3,2431,238,58,0,0,0,1,0,0,0,0,1,0,0,1,0
61,45773,0,9,865,0,37,1,1,1,0,1,1,0,0,0,1,1,0,0
48,87718,2,6,777,81,113,0,1,0,1,0,0,1,0,1,0,0,1,0
61,32567,1,1,3552,174,63,1,1,0,0,1,0,1,0,0,1,1,0,0
65,58023,3,9,4391,130,60,0,0,0,0,1,0,1,0,1,0,1,0,0
41,44843,0,4,2282,241,222,0,0,0,1,0,0,0,1,0,0,0,1,0
66,32681,2,9,4697,98,74,1,0,0,0,1,1,0,0,1,0,1,0,0
27,24490,1,9,705,150,50,0,1,0,0,1,1,0,0,0,0,0,0,1
66,66995,2,5,2297,225,62,1,1,0,0,1,0,0,1,0,0,0,0,1
66,23301,1,2,3284,86,169,1,1,0,1,0,0,0,1,0,1,0,0,1
67,84555,2,5,4354,41,242,0,1,1,0,1,1,0,0,0,1,0,0,1
19,72758,3,7,2633,99,283,0,1,0,0,0,0,0,1,0,1,0,0,0
48,20277,0,8,1350,158,183,0,1,0,0,1,0,0,1,0,0,0,1,0
42,44236,0,0,4232,252,187,0,0,0,0,0,0,0,0,1,0,0,0,0
21,87605,0,3,3898,8,204,0,1,0,1,0,0,1,0,1,0,1,0,0
68,54600,0,4,3949,206,239,1,1,0,0,0,0,0,1,0,1,1,0,0
28,97858,0,5,1908,7,58,0,1,0,0,1,0,1,0,1,0,0,1,0
34,69809,3,8,2415,220,179,0,0,0,0,1,0,1,0,0,1,0,1,0
61,48662,1,1,2151,25,40,1,1,0,0,1,0,0,1,0,1,0,0,1
19,75304,0,7,4306,102,122,1,0,1,0,1,1,0,0,0,0,0,0,0
23,41896,2,5,2735,274,153,1,1,0,0,1,1,0,0,0,1,0,1,0
26,29233,2,7,4239,62,14,0,1,0,0,1,0,0,1,1,0,0,0,1
22,35603,1,0,1218,225,76,1,0,0,1,0,0,0,1,1,0,0,1,0
37,57567,0,3,4347,238,18,0,1,0,0,1,0,0,0,0,0,0,0,1
46,23808,0,1,583,6,232,0,0,1,0,0,1,0,0,0,1,0,0,0
38,99141,1,1,3673,110,37,0,1,0,0,0,0,0,0,0,0,1,0,0
26,39506,3,5,4750,143,144,0,0,0,0,0,0,1,0,1,0,0,0,1
45,40245,1,5,1038,108,286,1,1,1,1,0,1,0,0,1,0,0,0,0
25,46464,3,2,1726,21,127,1,1,0,0,0,0,0,1,0,1,0,0,1
48,99543,0,4,533,158,71,1,0,0,0,0,0,0,0,0,1,0,0,0
37,96789,3,5,4456,257,237,0,0,0,0,0,1,0,0,0,1,0,0,1
44,102539,3,7,988,39,258,1,0,0,1,0,0,0,1,0,0,1,0,0
25,27196,3,4,2866,230,124,1,0,0,0,0,0,0,0,0,1,0,0,1
38,108758,2,6,4210,55,184,0,0,0,0,0,0,1,0,0,1,0,0,1
45,63395,2,0,4020,143,108,0,1,0,1,0,1,0,0,1,0,1,0,0
40,113347,0,2,3803,5,171,0,0,1,0,1,1,0,0,1,0,0,0,0
23,41449,0,0,1587,299,24,1,0,0,0,0,0,1,0,1,0,0,0,1
20,97855,1,6,1956,58,260,0,1,1,0,1,1,0,0,0,1,0,1,0
22,115955,1,4,2282,284,177,0,0,0,0,0,0,0,1,0,1,0,0,1
26,24881,0,4,3040,208,151,1,0,0,1,0,0,1,0,0,1,0,0,1
24,116194,2,5,3383,10,135,0,0,1,0,1,0,0,0,0,0,0,0,0
21,20709,0,0,2794,48,295,0,0,0,1,0,0,1,0,0,1,0,0,0
56,113407,3,7,519,218,249,1,0,0,0,1,0,0,1,0,1,1,0,0
22,116904,2,5,2936,140,113,0,1,0,1,0,0,0,1,0,1,0,0,1
28,69433,2,8,1436,19,119,0,1,1,0,1,1,0,0,0,0,0,1,0
32,118156,1,6,3049,283,115,1,1,0,0,1,0,0,1,1,0,0,1,0
51,92818,2,4,2883,55,38,0,1,0,0,1,0,0,0,0,1,0,0,0
30,83081,1,6,654,209,234,1,0,1,0,0,1,0,0,0,1,0,0,0
65,116175,3,1,1021,129,129,0,1,0,0,1,1,0,0,1,0,1,0,0
24,22322,2,7,4863,30,170,1,0,1,0,1,0,0,0,1,0,0,1,0
57,24933,3,4,2770,265,263,1,1,0,0,0,0,0,0,1,0,0,1,0
23,83259,1,3,3186,230,126,1,0,0,0,0,1,0,0,0,1,0,0,0
56,83599,3,4,1931,273,23,0,0,0,1,0,0,0,0,1,0,0,1,0
67,72435,3,3,1992,290,248,0,1,0,1,0,0,1,0,0,1,0,0,0
47,53997,0,5,1402,146,107,1,0,0,0,0,0,0,0,0,1,0,0,1
39,60928,3,9,3693,2,156,1,1,0,0,0,0,1,0,0,1,0,1,0
42,107988,3,2,1909,90,145,0,1,0,0,0,0,1,0,1,0,0,0,0
45,80379,1,6,3797,120,193,0,0,1,0,0,1,0,0,0,0,1,0,0
37,23300,1,7,4021,259,104,0,0,0,0,0,0,0,0,0,1,0,0,0
56,81213,2,4,1119,220,203,1,1,0,1,0,0,0,0,1,0,0,1,0
20,84273,0,6,4752,3,123,0,0,0,0,0,0,1,0,0,0,0,1,0
22,75420,0,5,1884,66,99,0,0,1,0,0,1,0,0,0,1,0,0,0
18,39592,1,0,3488,210,121,0,0,0,1,0,0,0,1,1,0,0,1,0
32,53030,1,3,894,253,247,1,1,0,0,1,0,1,0,1,0,0,0,0
43,69972,0,6,1595,108,154,1,0,0,1,0,0,1,0,0,0,0,1,0
20,114715,0,3,2423,5,105,0,0,1,1,0,0,0,0,0,1,0,0,0
57,103150,3,0,2440,176,237,1,1,0,0,0,0,0,1,0,1,1,0,0
58,28154,2,7,3065,185,66,1,0,0,0,1,0,1,0,0,0,0,0,0
64,56464,3,5,2413,66,50,1,0,0,1,0,1,0,0,0,0,0,0,0
59,89252,0,9,3217,93,146,0,0,0,0,1,0,1,0,1,0,0,1,0
51,35914,1,6,1590,253,91,0,1,0,1,0,0,0,1,0,1,1,0,0
69,96901,1,0,3347,201,155,1,0,0,0,0,0,0,0,1,0,0,0,0
22,67556,0,8,3069,180,58,0,1,0,1,0,0,1,0,0,0,1,0,0
48,48885,1,2,3414,172,70,0,1,0,1,0,0,1,0,1,0,0,0,0
68,27766,2,5,1040,254,4,1,0,0,1,0,0,0,0,0,0,0,0,0
30,33964,2,7,2668,283,199,1,1,0,0,1,1,0,0,1,0,0,1,0
60,105934,3,1,4860,247,267,1,1,1,0,1,1,0,0,0,1,1,0,0
18,81740,3,0,1679,275,216,1,1,0,0,0,1,0,0,0,1,0,1,0
39,41353,1,5,3268,209,103,1,1,0,0,1,0,0,0,0,0,1,0,0
32,103201,1,5,541,204,64,1,0,0,0,1,0,0,0,0,0,0,1,0
43,42920,3,8,1309,37,10,1,0,0,0,1,1,0,0,1,0,1,0,0
35,52405,0,4,2576,80,207,1,1,1,0,0,1,0,0,0,1,0,0,1
65,106419,3,2,2850,121,92,1,1,0,0,0,0,1,0,0,0,0,0,1
26,41244,0,4,1200,29,234,1,0,1,0,0,1,0,0,1,0,0,0,1
18,106203,2,6,3877,30,62,0,1,1,0,0,1,0,0,1,0,0,1,0
60,47274,1,1,2803,258,130,0,1,0,1,0,0,0,1,1,0,1,0,0
26,68756,3,7,1133,41,46,0,1,1,0,0,1,0,0,0,1,0,1,0
40,49031,3,3,4540,228,282,0,1,1,0,0,1,0,0,1,0,0,0,0
60,67380,0,1,3706,263,231,0,0,0,1,0,0,0,0,1,0,1,0,0
62,102641,1,6,2619,100,214,1,0,1,1,0,1,0,0,1,0,0,1,0
19,80097,1,5,761,27,63,0,1,0,0,1,0,1,0,0,0,0,0,0
31,60500,3,6,2999,141,217,0,1,0,0,1,0,0,1,0,1,0,0,0
55,83971,0,6,4811,222,9,1,0,0,0,0,0,0,0,0,0,0,0,0
57,92412,0,3,2916,55,294,1,0,0,0,1,0,1,0,0,0,0,0,1
35,91025,2,5,2996,145,31,0,0,0,1,0,0,0,1,0,1,0,0,1
33,44343,3,0,908,85,191,1,0,1,0,1,1,0,0,0,1,1,0,0
46,31614,1,0,1031,146,262,1,1,0,0,1,0,1,0,0,1,0,0,1
61,117433,0,1,2647,4,145,1,0,1,0,0,1,0,0,0,1,0,0,0
28,37606,1,4,774,71,185,0,0,1,1,0,1,0,0,0,0,0,0,1
23,37315,3,6,4171,21,281,0,0,1,1,0,1,0,0,0,1,0,1,0
20,39236,2,7,3297,44,205,0,1,1,0,1,0,0,0,0,0,0,0,1
31,25265,3,0,982,100,151,1,0,0,0,1,0,1,0,1,0,0,0,0
19,78522,0,7,2575,160,143,1,0,0,0,1,1,0,0,0,1,1,0,0
49,65129,1,9,1071,73,213,0,0,0,0,0,0,1,0,1,0,1,0,0
48,38152,1,0,1711,1,40,1,0,1,0,1,0,0,0,0,0,1,0,0
28,119422,3,9,1921,66,90,1,1,0,0,1,0,1,0,1,0,1,0,0
39,96111,0,7,3021,228,286,1,0,1,0,0,0,0,0,0,0,1,0,0
20,95026,0,0,2108,278,208,0,0,0,1,0,0,0,0,0,1,0,0,0
67,46096,1,6,2126,237,37,1,1,0,0,0,0,0,0,0,1,1,0,0
48,111964,2,1,4858,183,233,1,0,1,0,1,1,0,0,1,0,0,0,1
50,114085,3,1,967,35,244,1,0,1,0,1,1,0,0,1,0,0,0,0
41,60015,1,1,3377,198,150,1,0,0,1,0,0,0,1,0,0,0,0,0
18,95884,3,5,2503,165,139,0,1,0,0,0,0,0,0,0,0,0,0,1
61,46115,1,2,3079,298,57,1,0,0,0,1,0,1,0,0,1,0,0,0
32,76443,0,1,4359,38,55,1,0,1,1,0,1,0,0,1,0,0,1,0
54,60947,2,3,2193,259,266,0,1,0,0,1,0,1,0,0,1,0,0,1
44,89256,0,7,3742,280,26,0,1,0,1,0,0,0,1,0,0,0,0,1
55,118584,2,1,1538,212,119,1,1,0,0,1,0,0,0,0,1,0,0,1
65,117686,3,9,4789,219,55,1,0,0,0,1,1,0,0,0,0,1,0,0
44,101976,0,4,3527,216,72,0,1,0,1,0,0,0,1,1,0,0,0,1
61,42852,0,0,2510,121,197,1,1,1,1,0,1,0,0,0,0,0,1,0
29,85049,1,8,3240,42,221,0,1,1,0,1,1,0,0,0,0,1,0,0
20,36474,1,8,2215,121,90,1,0,0,1,0,1,0,0,0,1,0,0,1
47,20003,0,5,4073,33,163,1,1,1,0,1,0,0,0,0,0,0,0,0
49,94260,1,5,621,76,178,1,1,1,0,1,0,0,0,1,0,0,0,0
40,118200,3,7,3182,234,193,0,1,0,0,0,0,1,0,0,1,0,0,0
19,109546,3,3,1842,104,70,0,1,0,0,1,0,0,0,0,0,0,0,1
24,94142,2,4,3810,298,64,0,1,0,0,1,0,0,0,1,0,0,0,1
51,58096,2,9,4674,255,7,1,1,0,1,0,1,0,0,0,1,0,1,0
49,28454,1,9,2286,233,42,0,1,0,0,0,0,1,0,1,0,0,1,0
